osmid,y,x,street_count,highway,geometry
10305066394,19.0719231,72.8824442,3,,POINT (72.8824442 19.0719231)
10305066395,19.0721177,72.8824702,1,,POINT (72.8824702 19.0721177)
10305066396,19.0715544,72.8829286,3,,POINT (72.8829286 19.0715544)
10305066397,19.0720138,72.882956,3,,POINT (72.882956 19.0720138)
10305066398,19.0715868,72.8828294,3,,POINT (72.8828294 19.0715868)
10305066401,19.0719147,72.8827582,3,,POINT (72.8827582 19.0719147)
10305109779,19.0583228,72.8935227,1,,POINT (72.8935227 19.0583228)
10305109783,19.0566713,72.8933592,3,,POINT (72.8933592 19.0566713)
10306082438,19.0601664,72.9007554,3,,POINT (72.9007554 19.0601664)
10306082453,19.0597538,72.8985082,3,,POINT (72.8985082 19.0597538)
10316609528,19.0339791,72.9010494,3,,POINT (72.9010494 19.0339791)
10316609532,19.0340663,72.9000605,3,,POINT (72.9000605 19.0340663)
10548119185,19.0434323,72.8964079,3,,POINT (72.8964079 19.0434323)
10548119186,19.0433982,72.8960955,1,,POINT (72.8960955 19.0433982)
10548601342,19.0666663,72.8878064,1,,POINT (72.8878064 19.0666663)
10570377722,19.0582757,72.892672,1,,POINT (72.892672 19.0582757)
10576415159,19.0310388,72.8881255,1,,POINT (72.8881255 19.0310388)
10578626163,19.0655139,72.8997078,4,,POINT (72.8997078 19.0655139)
10653480112,19.0743802,72.9030698,3,,POINT (72.9030698 19.0743802)
10653480113,19.0743567,72.9031613,4,,POINT (72.9031613 19.0743567)
10653480115,19.0744241,72.9052049,4,,POINT (72.9052049 19.0744241)
10653480118,19.0747563,72.9070699,3,,POINT (72.9070699 19.0747563)
10653480123,19.0786217,72.9101092,4,,POINT (72.9101092 19.0786217)
10654532849,19.0798216,72.8839474,3,,POINT (72.8839474 19.0798216)
10654532850,19.0798479,72.8836018,1,,POINT (72.8836018 19.0798479)
10657158657,19.074851,72.8858927,1,,POINT (72.8858927 19.074851)
10666025038,19.0579943,72.8896622,3,,POINT (72.8896622 19.0579943)
10666025039,19.0580468,72.8897308,4,,POINT (72.8897308 19.0580468)
10666025044,19.0583264,72.8902909,1,,POINT (72.8902909 19.0583264)
10685694413,19.0515247,72.8972772,1,,POINT (72.8972772 19.0515247)
10747444369,19.068122,72.8885064,3,,POINT (72.8885064 19.068122)
10750563816,19.0657901,72.8996234,4,,POINT (72.8996234 19.0657901)
10750564862,19.0588664,72.885972,3,traffic_signals,POINT (72.885972 19.0588664)
10750564863,19.0587707,72.8860273,3,traffic_signals,POINT (72.8860273 19.0587707)
10770722930,19.0797211,72.8802079,3,traffic_signals,POINT (72.8802079 19.0797211)
10809175117,19.0697383,72.9052842,3,,POINT (72.9052842 19.0697383)
10809175121,19.0671579,72.9019997,3,,POINT (72.9019997 19.0671579)
10809175122,19.0670734,72.9020857,3,,POINT (72.9020857 19.0670734)
10820417298,19.0706303,72.9070676,3,,POINT (72.9070676 19.0706303)
10820417302,19.0699286,72.9063113,3,,POINT (72.9063113 19.0699286)
10820417303,19.0701985,72.9066787,3,,POINT (72.9066787 19.0701985)
10824774388,19.0631618,72.9149102,3,traffic_signals,POINT (72.9149102 19.0631618)
10882783547,19.060966,72.9165497,3,,POINT (72.9165497 19.060966)
10882783548,19.0609763,72.9166119,3,,POINT (72.9166119 19.0609763)
10882788615,19.0619414,72.883499,3,,POINT (72.883499 19.0619414)
10882788616,19.0619997,72.883571,4,,POINT (72.883571 19.0619997)
10882788617,19.0624734,72.8841866,4,,POINT (72.8841866 19.0624734)
10882788618,19.0627894,72.8845667,4,,POINT (72.8845667 19.0627894)
10882788619,19.0632234,72.8851144,4,,POINT (72.8851144 19.0632234)
10882788623,19.0622829,72.883939,3,,POINT (72.883939 19.0622829)
10886219520,19.06022,72.8994947,3,,POINT (72.8994947 19.06022)
10907601405,19.048907,72.8934851,1,,POINT (72.8934851 19.048907)
10920966793,19.0396202,72.9097384,1,,POINT (72.9097384 19.0396202)
10921015132,19.0313292,72.9032649,3,,POINT (72.9032649 19.0313292)
10923636678,19.0794521,72.8803115,3,,POINT (72.8803115 19.0794521)
10923992388,19.0632249,72.8931755,3,,POINT (72.8931755 19.0632249)
10923992389,19.0611652,72.8866457,3,,POINT (72.8866457 19.0611652)
10923992390,19.0608363,72.8862285,3,,POINT (72.8862285 19.0608363)
10923992391,19.0604841,72.8865255,3,,POINT (72.8865255 19.0604841)
10923998810,19.0605391,72.9189593,1,,POINT (72.9189593 19.0605391)
10923998813,19.0603019,72.919698,1,,POINT (72.919698 19.0603019)
10925545134,19.0620435,72.9132033,3,,POINT (72.9132033 19.0620435)
10925681294,19.0457606,72.908395,3,,POINT (72.908395 19.0457606)
10925681302,19.0449293,72.9085158,1,,POINT (72.9085158 19.0449293)
10925688190,19.0775225,72.8822282,1,,POINT (72.8822282 19.0775225)
10927905264,19.0560737,72.9115065,3,,POINT (72.9115065 19.0560737)
10927957037,19.0501015,72.910384,3,,POINT (72.910384 19.0501015)
10928692896,19.0789271,72.8998555,3,,POINT (72.8998555 19.0789271)
10928800782,19.0752244,72.9000344,1,,POINT (72.9000344 19.0752244)
10928800784,19.077031,72.9010216,1,,POINT (72.9010216 19.077031)
10928949496,19.0531105,72.892092,1,,POINT (72.892092 19.0531105)
10936374463,19.0773732,72.8984515,1,,POINT (72.8984515 19.0773732)
10936416197,19.078694,72.9002147,3,,POINT (72.9002147 19.078694)
10938932168,19.0339426,72.8958679,3,,POINT (72.8958679 19.0339426)
10938932169,19.0332671,72.8951323,1,,POINT (72.8951323 19.0332671)
10938932170,19.032834,72.9020214,3,,POINT (72.9020214 19.032834)
10938970235,19.0483624,72.9179522,3,,POINT (72.9179522 19.0483624)
10938970238,19.0487805,72.9182005,1,,POINT (72.9182005 19.0487805)
10939514685,19.0530289,72.8944363,4,,POINT (72.8944363 19.0530289)
10939514688,19.0526369,72.8952845,1,,POINT (72.8952845 19.0526369)
10939533603,19.0465922,72.8890249,1,,POINT (72.8890249 19.0465922)
10939548717,19.0716171,72.8842355,1,,POINT (72.8842355 19.0716171)
10939569282,19.0447359,72.8922426,1,,POINT (72.8922426 19.0447359)
10939573534,19.0556349,72.8935861,1,,POINT (72.8935861 19.0556349)
10939573535,19.0552514,72.8948201,3,,POINT (72.8948201 19.0552514)
10939580922,19.0696545,72.883693,1,,POINT (72.883693 19.0696545)
10939580924,19.0700226,72.8838157,3,,POINT (72.8838157 19.0700226)
10939666075,19.0306726,72.8886423,1,,POINT (72.8886423 19.0306726)
10939673573,19.0537316,72.8946297,3,,POINT (72.8946297 19.0537316)
10941851004,19.0439864,72.8938765,1,,POINT (72.8938765 19.0439864)
10941880419,19.0497257,72.8917614,3,,POINT (72.8917614 19.0497257)
10943762097,19.0528212,72.914075,1,,POINT (72.914075 19.0528212)
10945862259,19.0674145,72.8891542,3,,POINT (72.8891542 19.0674145)
11021500840,19.0500629,72.9064753,3,,POINT (72.9064753 19.0500629)
11021500842,19.0493407,72.9077809,1,,POINT (72.9077809 19.0493407)
11021619024,19.0514211,72.9084681,3,,POINT (72.9084681 19.0514211)
11021650358,19.0482265,72.9093086,3,,POINT (72.9093086 19.0482265)
11021650361,19.0472069,72.9089425,1,,POINT (72.9089425 19.0472069)
11029792632,19.0715835,72.8999437,3,,POINT (72.8999437 19.0715835)
11029792637,19.0713418,72.899739,3,,POINT (72.899739 19.0713418)
11029864299,19.0697485,72.9015536,3,,POINT (72.9015536 19.0697485)
11029864300,19.0699436,72.9018462,1,,POINT (72.9018462 19.0699436)
11029904655,19.0695181,72.9022357,3,,POINT (72.9022357 19.0695181)
11029904656,19.0691851,72.9025309,1,,POINT (72.9025309 19.0691851)
11033717238,19.0377884,72.9068141,1,,POINT (72.9068141 19.0377884)
11033717961,19.0366097,72.9066095,3,,POINT (72.9066095 19.0366097)
11033739702,19.0386007,72.9063869,3,,POINT (72.9063869 19.0386007)
11037100377,19.0709603,72.8804144,3,,POINT (72.8804144 19.0709603)
11037100378,19.0711197,72.8804719,1,,POINT (72.8804719 19.0711197)
11037100379,19.0710843,72.8804592,3,,POINT (72.8804592 19.0710843)
11037100380,19.0711466,72.8802442,3,,POINT (72.8802442 19.0711466)
11037100381,19.071019,72.8802046,3,,POINT (72.8802046 19.071019)
11037100382,19.0711728,72.88016,1,,POINT (72.88016 19.0711728)
11038640722,19.0640003,72.8909598,3,,POINT (72.8909598 19.0640003)
11038649369,19.0661566,72.8940143,3,,POINT (72.8940143 19.0661566)
11038649371,19.06637,72.8923228,1,,POINT (72.8923228 19.06637)
11039253003,19.0765707,72.9089938,3,,POINT (72.9089938 19.0765707)
11039324606,19.0766459,72.9084758,1,,POINT (72.9084758 19.0766459)
11039504911,19.0633423,72.9103569,4,,POINT (72.9103569 19.0633423)
11039504914,19.063786,72.910453,1,,POINT (72.910453 19.063786)
11042148860,19.0719345,72.8836824,3,,POINT (72.8836824 19.0719345)
11042242326,19.0579678,72.9099203,1,,POINT (72.9099203 19.0579678)
11043282242,19.0667163,72.8974039,3,,POINT (72.8974039 19.0667163)
11043294513,19.0686574,72.9024653,1,,POINT (72.9024653 19.0686574)
11045723145,19.076301,72.8835126,3,,POINT (72.8835126 19.076301)
11045723146,19.0756302,72.8835935,1,,POINT (72.8835935 19.0756302)
11045733888,19.0759123,72.8841005,3,,POINT (72.8841005 19.0759123)
11045733895,19.0745355,72.8836485,3,,POINT (72.8836485 19.0745355)
11050911649,19.0518372,72.9079221,1,,POINT (72.9079221 19.0518372)
11052039298,19.0556481,72.9084186,3,,POINT (72.9084186 19.0556481)
11052072835,19.0544694,72.9129701,3,,POINT (72.9129701 19.0544694)
11052078074,19.0543802,72.9132853,3,,POINT (72.9132853 19.0543802)
11052078077,19.0550227,72.9132618,1,,POINT (72.9132618 19.0550227)
11052081278,19.0550712,72.9145235,3,,POINT (72.9145235 19.0550712)
11052081282,19.0552418,72.91396,1,,POINT (72.91396 19.0552418)
11052130893,19.0579754,72.8955675,3,,POINT (72.8955675 19.0579754)
11052455185,19.0392814,72.8931142,3,,POINT (72.8931142 19.0392814)
11052455186,19.0397877,72.8931621,1,,POINT (72.8931621 19.0397877)
11052805071,19.0550315,72.9049356,3,,POINT (72.9049356 19.0550315)
11054142496,19.0490482,72.9197444,1,,POINT (72.9197444 19.0490482)
11054192419,19.0490825,72.9190982,1,,POINT (72.9190982 19.0490825)
11054406698,19.0755248,72.8824104,3,,POINT (72.8824104 19.0755248)
11054406699,19.0755911,72.8833527,1,,POINT (72.8833527 19.0755911)
11054434362,19.0771939,72.8830589,3,,POINT (72.8830589 19.0771939)
11054434368,19.0772544,72.8827647,1,,POINT (72.8827647 19.0772544)
11054465485,19.077332,72.8819411,3,,POINT (72.8819411 19.077332)
11054465489,19.0776378,72.881754,1,,POINT (72.881754 19.0776378)
11054515158,19.0726448,72.8801295,3,,POINT (72.8801295 19.0726448)
11054554796,19.0764246,72.8973524,3,,POINT (72.8973524 19.0764246)
11054614614,19.0743833,72.9040153,3,,POINT (72.9040153 19.0743833)
11054622625,19.0754434,72.8973618,1,,POINT (72.8973618 19.0754434)
11057888461,19.07941,72.9041388,3,,POINT (72.9041388 19.07941)
11057888462,19.0792145,72.9047528,1,,POINT (72.9047528 19.0792145)
11057914757,19.0470673,72.8961081,3,,POINT (72.8961081 19.0470673)
11057914761,19.0470486,72.8966685,1,,POINT (72.8966685 19.0470486)
11057926918,19.0779705,72.9055967,3,,POINT (72.9055967 19.0779705)
11057952678,19.0449945,72.9003741,3,,POINT (72.9003741 19.0449945)
11057952682,19.0449409,72.9010561,1,,POINT (72.9010561 19.0449409)
11057968213,19.0489053,72.8934636,3,,POINT (72.8934636 19.0489053)
11057975856,19.0797565,72.8870067,1,,POINT (72.8870067 19.0797565)
11057975857,19.0795993,72.8854766,1,,POINT (72.8854766 19.0795993)
11057975858,19.0787768,72.8856253,1,,POINT (72.8856253 19.0787768)
11057975859,19.0791083,72.8854057,3,,POINT (72.8854057 19.0791083)
11057975861,19.0792281,72.8855662,1,,POINT (72.8855662 19.0792281)
11057984113,19.0456646,72.9006098,3,,POINT (72.9006098 19.0456646)
11057984114,19.0456713,72.9013322,1,,POINT (72.9013322 19.0456713)
11061025677,19.065436,72.916995,3,,POINT (72.916995 19.065436)
11061025680,19.0662492,72.9172739,1,,POINT (72.9172739 19.0662492)
11061050455,19.0598515,72.8874048,1,,POINT (72.8874048 19.0598515)
11061050456,19.0596637,72.8877227,3,,POINT (72.8877227 19.0596637)
11061112722,19.0798947,72.8805069,3,,POINT (72.8805069 19.0798947)
11061112724,19.0798467,72.8809266,1,,POINT (72.8809266 19.0798467)
11064166077,19.067266,72.890227,3,,POINT (72.890227 19.067266)
11064166079,19.0674065,72.8893417,1,,POINT (72.8893417 19.0674065)
11064284793,19.0533504,72.8908583,1,,POINT (72.8908583 19.0533504)
11064314665,19.0540192,72.8939465,3,,POINT (72.8939465 19.0540192)
11064314666,19.0533923,72.8938689,1,,POINT (72.8938689 19.0533923)
11064895804,19.0661071,72.903143,1,,POINT (72.903143 19.0661071)
11066146235,19.0510696,72.9184585,3,,POINT (72.9184585 19.0510696)
11066146237,19.0519293,72.918866,1,,POINT (72.918866 19.0519293)
11066699142,19.047087,72.8877454,1,,POINT (72.8877454 19.047087)
11066699144,19.0476982,72.8874743,4,,POINT (72.8874743 19.0476982)
11068677534,19.0654612,72.8959673,3,,POINT (72.8959673 19.0654612)
11068677536,19.0654334,72.8947886,1,,POINT (72.8947886 19.0654334)
11071146293,19.0657238,72.8914242,2,,POINT (72.8914242 19.0657238)
11072763921,19.0421687,72.8953145,1,,POINT (72.8953145 19.0421687)
11124607401,19.0577131,72.8989091,1,,POINT (72.8989091 19.0577131)
11133379607,19.0309197,72.8969742,3,,POINT (72.8969742 19.0309197)
11135766726,19.0456212,72.9033934,1,,POINT (72.9033934 19.0456212)
11136120782,19.0793638,72.9146704,3,,POINT (72.9146704 19.0793638)
11136160958,19.0760617,72.8971111,1,,POINT (72.8971111 19.0760617)
11143613408,19.0549907,72.8848869,3,,POINT (72.8848869 19.0549907)
11143613410,19.056373,72.883808,4,,POINT (72.883808 19.056373)
11143613411,19.0564487,72.8837626,4,,POINT (72.8837626 19.0564487)
11143613412,19.0566541,72.8836394,3,,POINT (72.8836394 19.0566541)
11143613413,19.0566223,72.8835893,3,,POINT (72.8835893 19.0566223)
11143613414,19.0580886,72.883016,3,,POINT (72.883016 19.0580886)
11143613415,19.05605,72.8840345,3,,POINT (72.8840345 19.05605)
11149490184,19.0593133,72.8824656,3,,POINT (72.8824656 19.0593133)
11155527394,19.0637366,72.9099915,1,,POINT (72.9099915 19.0637366)
11155555011,19.0636765,72.9062454,3,,POINT (72.9062454 19.0636765)
11155555013,19.063142,72.9069098,1,,POINT (72.9069098 19.063142)
11182441556,19.0437762,72.9107561,1,,POINT (72.9107561 19.0437762)
11189973294,19.0710771,72.8854718,3,,POINT (72.8854718 19.0710771)
11190020704,19.0550351,72.9057881,1,,POINT (72.9057881 19.0550351)
11190067192,19.0510742,72.9118274,1,,POINT (72.9118274 19.0510742)
11192770145,19.0439779,72.9047769,1,,POINT (72.9047769 19.0439779)
11222162587,19.0627855,72.9024557,1,,POINT (72.9024557 19.0627855)
11235241354,19.0614013,72.8885398,1,,POINT (72.8885398 19.0614013)
11242732405,19.0528859,72.8852569,3,,POINT (72.8852569 19.0528859)
11242732406,19.0528959,72.885627,1,,POINT (72.885627 19.0528959)
11242782946,19.0530125,72.88635,3,,POINT (72.88635 19.0530125)
11242782947,19.0529766,72.8859367,1,,POINT (72.8859367 19.0529766)
11242789980,19.0530037,72.8903248,3,,POINT (72.8903248 19.0530037)
11242789981,19.0533066,72.8903873,1,,POINT (72.8903873 19.0533066)
11242800174,19.053509,72.8830058,3,,POINT (72.8830058 19.053509)
11242800177,19.0528509,72.8830867,1,,POINT (72.8830867 19.0528509)
11242904336,19.05165,72.8847242,1,,POINT (72.8847242 19.05165)
11242926537,19.0516425,72.8849836,3,,POINT (72.8849836 19.0516425)
11242941159,19.0530927,72.8863483,3,,POINT (72.8863483 19.0530927)
11242941164,19.0529946,72.8869984,1,,POINT (72.8869984 19.0529946)
11242941359,19.0531488,72.8886294,1,,POINT (72.8886294 19.0531488)
11242971649,19.0529488,72.8890936,3,,POINT (72.8890936 19.0529488)
11242971650,19.0529166,72.8886423,1,,POINT (72.8886423 19.0529166)
11243128510,19.0513916,72.8926981,3,,POINT (72.8926981 19.0513916)
11243128511,19.0509012,72.8923275,3,,POINT (72.8923275 19.0509012)
11243128518,19.050198,72.892981,1,,POINT (72.892981 19.050198)
11250407992,19.0452013,72.8922031,1,,POINT (72.8922031 19.0452013)
11252156300,19.0735059,72.9114853,3,,POINT (72.9114853 19.0735059)
11252156304,19.0728667,72.9128964,1,,POINT (72.9128964 19.0728667)
11252250805,19.0502278,72.91703,1,,POINT (72.91703 19.0502278)
11274067553,19.0470422,72.9098001,3,,POINT (72.9098001 19.0470422)
11276652472,19.0483248,72.9185174,1,,POINT (72.9185174 19.0483248)
11283268387,19.0634735,72.916372,1,,POINT (72.916372 19.0634735)
11292989707,19.0507823,72.8850213,3,,POINT (72.8850213 19.0507823)
11335192190,19.0768789,72.9133581,1,,POINT (72.9133581 19.0768789)
11335211558,19.0678925,72.910577,1,,POINT (72.910577 19.0678925)
11337271584,19.0644983,72.904428,1,,POINT (72.904428 19.0644983)
11375281418,19.0629502,72.9008814,3,,POINT (72.9008814 19.0629502)
11416892189,19.0606063,72.9127158,3,,POINT (72.9127158 19.0606063)
11416892190,19.0605963,72.912602,3,,POINT (72.912602 19.0605963)
11603190365,19.0751458,72.8874989,3,,POINT (72.8874989 19.0751458)
11827339618,19.0392104,72.8948519,4,,POINT (72.8948519 19.0392104)
11827339619,19.0391828,72.8947298,3,,POINT (72.8947298 19.0391828)
11912106268,19.0511304,72.902377,1,,POINT (72.902377 19.0511304)
11929993564,19.0674929,72.9018729,3,,POINT (72.9018729 19.0674929)
11929993565,19.0673392,72.9019918,3,,POINT (72.9019918 19.0673392)
11975764274,19.0777893,72.8961325,1,,POINT (72.8961325 19.0777893)
12068018711,19.0767717,72.8802068,3,,POINT (72.8802068 19.0767717)
12068018712,19.0767819,72.8806485,1,,POINT (72.8806485 19.0767819)
12071272954,19.0327055,72.9000466,3,,POINT (72.9000466 19.0327055)
12088834960,19.063481,72.9188197,3,,POINT (72.9188197 19.063481)
12088834962,19.0621355,72.9181441,4,,POINT (72.9181441 19.0621355)
12088834965,19.0641147,72.9191647,3,,POINT (72.9191647 19.0641147)
12088834966,19.0652562,72.9197626,3,,POINT (72.9197626 19.0652562)
12088863672,19.065596,72.9199378,4,,POINT (72.9199378 19.065596)
12120570026,19.0794869,72.8820424,1,,POINT (72.8820424 19.0794869)
12157136280,19.0512077,72.9018418,1,,POINT (72.9018418 19.0512077)
12157136281,19.0515847,72.9019951,3,,POINT (72.9019951 19.0515847)
12157136282,19.0513236,72.9018808,3,,POINT (72.9018808 19.0513236)
12295858287,19.0468319,72.8932703,3,,POINT (72.8932703 19.0468319)
12295858288,19.0468243,72.8933988,3,,POINT (72.8933988 19.0468243)
12311206312,19.0419849,72.8934906,3,,POINT (72.8934906 19.0419849)
12311206317,19.0412968,72.8931068,1,,POINT (72.8931068 19.0412968)
12311836735,19.0518095,72.8916384,3,,POINT (72.8916384 19.0518095)
12320207931,19.0513416,72.9054596,3,,POINT (72.9054596 19.0513416)
12320207936,19.0513331,72.9055124,1,,POINT (72.9055124 19.0513331)
12330335877,19.0327723,72.9011707,1,,POINT (72.9011707 19.0327723)
12330461932,19.0633132,72.883542,3,,POINT (72.883542 19.0633132)
12334312402,19.0793892,72.9104731,1,,POINT (72.9104731 19.0793892)
12353418397,19.0721559,72.8958957,3,,POINT (72.8958957 19.0721559)
12353418398,19.0721188,72.8959507,1,,POINT (72.8959507 19.0721188)
12353472090,19.0692125,72.8961834,3,,POINT (72.8961834 19.0692125)
12353523816,19.0691058,72.895959,3,,POINT (72.895959 19.0691058)
12353523819,19.0692124,72.8961402,3,,POINT (72.8961402 19.0692124)
12353524312,19.0727524,72.8963321,3,,POINT (72.8963321 19.0727524)
12353524314,19.0727245,72.8963745,1,,POINT (72.8963745 19.0727245)
12364540586,19.0730763,72.9106587,3,,POINT (72.9106587 19.0730763)
12378540778,19.0492035,72.9056021,3,,POINT (72.9056021 19.0492035)
12378540782,19.0491264,72.905564,1,,POINT (72.905564 19.0491264)
12378563177,19.049032,72.90577,3,,POINT (72.90577 19.049032)
12378563182,19.0490017,72.905758,1,,POINT (72.905758 19.0490017)
12378584818,19.053061,72.8943293,3,,POINT (72.8943293 19.053061)
12378615927,19.0509254,72.9054209,3,,POINT (72.9054209 19.0509254)
12378615929,19.050915,72.9054727,1,,POINT (72.9054727 19.050915)
12382320289,19.04768,72.893488,3,,POINT (72.893488 19.04768)
12382320291,19.0476853,72.8933311,3,,POINT (72.8933311 19.0476853)
12384043771,19.0458442,72.9061705,3,,POINT (72.9061705 19.0458442)
12384043777,19.0459779,72.9061932,1,,POINT (72.9061932 19.0459779)
12384046732,19.0459365,72.9023828,3,,POINT (72.9023828 19.0459365)
12384046733,19.0458085,72.9023608,3,,POINT (72.9023608 19.0458085)
12393340592,19.0781583,72.8834902,1,,POINT (72.8834902 19.0781583)
12393340593,19.0779727,72.883707,3,,POINT (72.883707 19.0779727)
12393340594,19.0783846,72.8836976,1,,POINT (72.8836976 19.0783846)
12393340595,19.0781207,72.8836068,3,,POINT (72.8836068 19.0781207)
12393340596,19.0783274,72.8837338,1,,POINT (72.8837338 19.0783274)
12393340597,19.078082,72.8836957,3,,POINT (72.8836957 19.078082)
12395437956,19.0492135,72.9187196,3,,POINT (72.9187196 19.0492135)
12395437958,19.0491563,72.9186838,1,,POINT (72.9186838 19.0491563)
12395700124,19.0609448,72.9166743,4,,POINT (72.9166743 19.0609448)
12395700125,19.0609946,72.9166617,3,,POINT (72.9166617 19.0609946)
12395700127,19.061806,72.917962,1,,POINT (72.917962 19.061806)
12395746332,19.0619722,72.9177205,3,,POINT (72.9177205 19.0619722)
12395746333,19.0622507,72.9178536,3,,POINT (72.9178536 19.0622507)
12430192234,19.0729458,72.8842102,3,,POINT (72.8842102 19.0729458)
12430193495,19.0737058,72.8824022,3,,POINT (72.8824022 19.0737058)
12430193496,19.0736186,72.8823961,3,,POINT (72.8823961 19.0736186)
12432746177,19.0530577,72.9069583,1,,POINT (72.9069583 19.0530577)
12432759563,19.0328616,72.9030919,1,,POINT (72.9030919 19.0328616)
12432762467,19.0328616,72.9042591,1,,POINT (72.9042591 19.0328616)
12432770460,19.0319121,72.9044064,1,,POINT (72.9044064 19.0319121)
12432789115,19.031912,72.9040007,4,,POINT (72.9040007 19.031912)
12432789116,19.0321663,72.9039897,1,,POINT (72.9039897 19.0321663)
12432789117,19.0315295,72.9040093,1,,POINT (72.9040093 19.0315295)
12448362114,19.0650324,72.8992076,3,,POINT (72.8992076 19.0650324)
12448362119,19.0648979,72.8993323,4,,POINT (72.8993323 19.0648979)
12455579945,19.0664121,72.8896147,1,,POINT (72.8896147 19.0664121)
12523105530,19.0461186,72.9006665,3,,POINT (72.9006665 19.0461186)
12560606618,19.0744904,72.906051,3,,POINT (72.906051 19.0744904)
12635078803,19.0776524,72.9097461,3,,POINT (72.9097461 19.0776524)
12637993103,19.0589704,72.914478,3,,POINT (72.914478 19.0589704)
12637993104,19.0593074,72.9135791,3,,POINT (72.9135791 19.0593074)
12637993105,19.0590091,72.914383,4,,POINT (72.914383 19.0590091)
12638251209,19.0467274,72.8891433,4,,POINT (72.8891433 19.0467274)
12638251212,19.0458033,72.8913581,3,,POINT (72.8913581 19.0458033)
12697993395,19.0593172,72.9135542,4,,POINT (72.9135542 19.0593172)
12697993400,19.0607266,72.9140886,4,,POINT (72.9140886 19.0607266)
12697997201,19.0607997,72.9140964,4,,POINT (72.9140964 19.0607997)
12697997207,19.0630827,72.9145704,3,,POINT (72.9145704 19.0630827)
12761713664,19.0796066,72.8810002,1,,POINT (72.8810002 19.0796066)
12777714547,19.0689958,72.8929583,3,,POINT (72.8929583 19.0689958)
12777784532,19.0684531,72.9002389,4,,POINT (72.9002389 19.0684531)
12794348742,19.0755962,72.9135402,3,,POINT (72.9135402 19.0755962)
12794348743,19.0758518,72.9135908,3,,POINT (72.9135908 19.0758518)
12812047610,19.0738444,72.8803274,3,,POINT (72.8803274 19.0738444)
12812047612,19.0736147,72.8810337,1,,POINT (72.8810337 19.0736147)
12836695797,19.0538556,72.8867535,3,,POINT (72.8867535 19.0538556)
12882834605,19.0630323,72.9148318,3,,POINT (72.9148318 19.0630323)
12882834614,19.0608168,72.9142577,4,,POINT (72.9142577 19.0608168)
12882834615,19.0607446,72.9142484,4,,POINT (72.9142484 19.0607446)
12882834622,19.0592485,72.9137907,4,,POINT (72.9137907 19.0592485)
12888382213,19.0309175,72.8968511,3,,POINT (72.8968511 19.0309175)
12888608854,19.0715725,72.8855291,3,,POINT (72.8855291 19.0715725)
12888608855,19.0687189,72.8818072,1,,POINT (72.8818072 19.0687189)
12905592102,19.0652603,72.8993499,3,,POINT (72.8993499 19.0652603)
12951470684,19.0678184,72.8984168,3,,POINT (72.8984168 19.0678184)
12951470685,19.0678335,72.8985634,3,,POINT (72.8985634 19.0678335)
12951494701,19.0677513,72.8985356,3,,POINT (72.8985356 19.0677513)
13014758856,19.0685879,72.9054384,3,,POINT (72.9054384 19.0685879)
13014758862,19.0684891,72.905287,3,,POINT (72.905287 19.0684891)
13031507246,19.0461864,72.9094189,3,,POINT (72.9094189 19.0461864)
13055928897,19.0626203,72.8949164,3,,POINT (72.8949164 19.0626203)
13057621882,19.0327677,72.8984222,1,,POINT (72.8984222 19.0327677)
13077645668,19.0458883,72.908154,3,,POINT (72.908154 19.0458883)
13077645669,19.0462361,72.9082069,1,,POINT (72.9082069 19.0462361)
13103368075,19.0457288,72.9092387,3,,POINT (72.9092387 19.0457288)
